País,Año,N° de expediente,Origen,Tipo,Extracto,Link,Fecha de entrada,Comisión,Cantidad de firmantes,Partido político,¿Lo impulsó el oficialismo?,¿Modifica una ley vigente?,Ley que modifica,¿Estado parlamentario?,Fecha de caducidad,¿Fue aprobado en la Cámara de origen?,¿Criminaliza la expresión?,¿Elimina criminalización?,¿Impone una sanción civil?,¿Elimina una sanción civil?,¿Impone barreras adicionales para la expresión?,¿Regula contenido en Internet?,¿Distingue la expresión online de la offline?,¿Regula intermediarios en internet?,¿Apoyo de sociedad civil?,¿Limita el discurso?,Objetivo legítimo,Legalidad,Necesidad,Proporcionalidad,¿Cumple con todos los elementos del test?,Otros objetivos legítimos (2),Otros objetivos legítimos (3),Análisis del test tripartito
Colombia,2020,50/20 CÁMARA,CÁMARA,ORDINARIA,"ESTABLECE MEDIDAS PARA LA PREVENCIÓN, ERRADICACIÓN Y SANCIÓN DE LA VIOLENCIA CONTRA LAS MUJERES EN LA VIDA POLÍTICA.",https://www.camara.gov.co/sites/default/files/2020-07/P.L.050-2020C%20%28VIOLENCIA%20CONTRA%20LA%20MUJER%20VIDA%20POL%C3%8DTICA%29.docx,2020-07-20,PRIMERA,9,PARTIDO CONSERVADOR COLOMBIANO,NO,SI,LEY 743 DE 2002,VIGENTE,,NO,NO,NO,NO,NO,SI,SI,NO,NO,,Limita,"Discriminación, violencia y discursos de odio",NO,NO,NO,NO,Violencia de género,Elecciones,"EL PROYECTO BUSCA ESTABLECER MEDIDAS PARA PREVENIR, ERRADICAR Y SANCIONAR LA VIOLENCIA CONTRA LAS MUJERES EN LA VIDA POLÍTICA, PROTEGIENDO A MUJERES PRECANDIDATAS, CANDIDATAS, ELECTAS Y CIUDADANAS EN EJERCICIO DE SUS DERECHOS DE PATICIPACIÓN POLÍTICO-ELECTORAL. SIN EMBARGO, ESTABLECE RESTRICCIONES AMPLIAS O AMBIGUAS QUE NO SUPERAN LA PRUEBA TRIPARTITA. POR EJEMPLO, SE CONSIDERA VIOLENCIA POLÍTICA EL ACTO DE ""DIFAMAR"" O ""DENIDRAR"" A UNA MUJER CON BASE EN ESTEREOTIPOS DE GÉNERO, CON EL OBJETIVO DE MENOSCABAR SU IMAGEN. TAMBIÉN SE CONSIDERA COMO VIOLENCIA POLÍTICA EL ACTO DE DAÑAR ""EN CUALQUIER FORMA"" ELEMENTOS DE LA CAMPAÑA ELECTORAL DE UNA MUJER O DIVULGAR IMÁGENES, MENSAJES O REVELAR INFORMACIÓN QUE, BASÁNDOSE EN ESTEREOTIPOS DE GÉNERO, TRANSMITAN O REPRODUZCAN RELACIONES DE DOMINACIÓN, DESIGUALDAD O DISCRIMINACIÓN."
Colombia,2020,86/20 CÁMARA,CÁMARA,ORDINARIA,BUSCAR FORTALECER Y FACILITAR EL ACCESO CIUDADANO A LA INFORMACIÓN QUE SE PRODUCE EN EL CONGRESO DE LA REPÚBLICA.,https://www.camara.gov.co/sites/default/files/2020-07/P.L.086-2020C%20%28TRANSPARENCIA%20DE%20LA%20ACTIVIDAD%20CONGRESIONAL%29.docx,2020-07-20,PRIMERA,1,COALICIÓN ALTERNATIVA SANTANDEREANA,NO,NO,,CADUCADO,2021-06-20,NO,NO,NO,NO,NO,NO,NO,NO,NO,,Promueve,Acceso a la información,,,,,,,
Colombia,2020,109/20 CÁMARA 324/20 SENADO,CÁMARA,ORDINARIA,ESTABLECE AL INTERNET COMO UN SERVICIOS PÚBLICO ESENCIAL Y UNIVERSAL,http://svrpubindc.imprenta.gov.co/senado/,2020-07-20,SEXTA,2,PARTIDO LIBERAL COLOMBIANO,NO,SI,LEY 1341 DE 2009,APROBADO,,SI,NO,NO,NO,NO,NO,NO,NO,NO,,Promueve,Acceso a internet e Infraestructura,,,,,Acceso a internet,,
Colombia,2020,168/20 CÁMARA,CÁMARA,ORDINARIA,SANCIONA PENALMENTE LA DIFUSIÓN NO CONSENTIDA DE DOCUMENTOS ÍNTIMOS O SEXUALES.,https://www.camara.gov.co/sites/default/files/2020-07/P.L.168-2020C%20%28VIOLENCIA%20SEXUAL%20CIBERN%C3%89TICA%29.doc,2020-07-20,PRIMERA,1,CAMBIO RADICAL,NO,SI,"LEY 599 DE 2000, LEY 906 DE 2004",VIGENTE,,NO,SI,NO,NO,NO,NO,SI,NO,NO,SI,Limita,Privacidad y Derechos ARCO,SI,SI,SI,SI,Privacidad,Derechos de las mujeres,
Colombia,2020,37/20 SENADO,SENADO,ORDINARIA,ESTABLECE COMO LEGISLACIÓN PERMANENTE EL AUXILIO DE CONECTIVIDAD A INTERNET CREADO POR EL GOBIERNO EN EJERCICIO DE SUS FACULTADES EXTRAORDINARIAS POR LA DECLARATORIA DEL ESTADO DE EMERGENCIA POR LA PANDEMIA DEL COVID-19. EL AUXILIO DEBE SER PAGADO POR EL EMPLEADOR A LOS EMPLEADOS QUE DEVENGUEN MENOS DE DOS SALARIOS MÍNIMOS.,http://leyes.senado.gov.co/proyectos/images/documentos/Textos%20Radicados/proyectos%20de%20ley/2020%20-%202021/PL%20037-20%20Auxilio%20Conectividad.pdf,2020-07-20,SÉPTIMA,4,CENTRO DEMOCRÁTICO,SI,SI,LEY 15 DE 1959,CADUCADO,2021-06-20,NO,NO,NO,NO,NO,NO,NO,NO,NO,,Promueve,Acceso a internet e Infraestructura,,,,,Acceso a internet,,
Colombia,2020,48/20 SENADO,SENADO,ORDINARIA,"ESTABLECE ACCIONES CIVILES PARA LA PROTECCIÓN DE LOS DERECHOS FUNDAMENTALES A LA HONRA, HONOR, BUEN NOMBRE, INTIMIDAD E IMAGEN.",http://leyes.senado.gov.co/proyectos/images/documentos/Textos%20Radicados/proyectos%20de%20ley/2020%20-%202021/PL%20048-20%20Honra.pdf,2020-07-20,PRIMERA,1,CENTRO DEMOCRÁTICO,SI,NO,,CADUCADO,2021-06-21,NO,NO,NO,SI,NO,NO,SI,NO,NO,,Limita,Honor y reputación,SI,NO,NO,NO,,,"SI BIEN LA PROTECCIÓN DE LA HONRA, EL BUEN NOMBRE Y LA INTIMIDAD ES UN OBJETIVO LEGÍTIMO, EL ESTABLECIMIENTO DE SANCIONES CIVILES PUEDE CAUSAR UN EFECTO INHIBITORIO PARA LA LIBERTAD DE EXPRESIÓN. EN EL ORDENAMIENTO JURÍDICO COLOMBIANO EXISTE LA ACCIÓN DE TUTELA, UN MECANISMO EXPEDITO PARA LA PROTECCIÓN DE ESTOS DERECHOS."
Colombia,2020,201/20 CÁMARA,CÁMARA,ACTO LEGISLATIVO,MODIFICA EL ARTÍCULO DE LA CONSTITUCIÓN QUE GARANTIZA LA LIBERTAD DE EXPRESIÓN Y ESTABLECE EL ACCESO A INTERNET COMO UN DERECHO FUNDAMENTAL.,https://www.camara.gov.co/sites/default/files/2020-07/P.A.L.201-2020C%20%28INTERNET%20DERECHO%20FUNDAMENTAL%29.docx,2020-07-21,PRIMERA,11,"PARTIDO LIBERAL COLOMBIANO, PARTIDO SOCIAL DE UNIDAD NACIONAL, PARTIDO CONSERVADO COLOMBIANO, PARTIDO CAMBIO RADICAL",NO,SI,CONSTITUCIÓN,CADUCADO,2020-09-07,NO,NO,NO,NO,NO,SI,SI,NO,NO,NO,Promueve,Acceso a internet e Infraestructura,,,,,Acceso a internet,,
Colombia,2020,215/20 CÁMARA,CÁMARA,ORDINARIA,REGLAMENTA LA PUBLICIDAD EN REDES SOCIALES.,https://www.camara.gov.co/sites/default/files/2020-07/P.L.215-2020C%20%28PUBLICAD%20EN%20REDES%20SOCIALES%29.docx,2020-07-21,SEXTA,1,ALIANZA VERDE,NO,NO,,VIGENTE,,NO,NO,NO,NO,NO,NO,SI,SI,NO,,Limita,Derechos del consumidor,NO,NO,NO,NO,Moral pública,Dignidad,"EL PRINCIPAL PROPÓSITO DEL PROYECTO DE LEY ES REGULAR LA PUBLICIDAD QUE SE REALIZA A TRAVÉS DE INFLUENCIADORES EN REDES SOCIALES, ESTABLECIENDO LA OBLIGACIÓN DE QUE SE ACLARE QUE LOS PRODUCTOS ANUNCIADOS SON PUBLICIDAD. SIN EMBARGO, EL PROYECTO TAMBIÉN ESTABLECE ALGUNAS PROHIBICIONES PARA LOS MENSAJES COMERCIALES EN REDES SOCIALES, PERO NO TODAS SUPERAN LA PRUEBA TRIPARTITA. POR EJEMPLO, SE PROHÍBEN DE MANERA AMBIGUA LOS MENSAJES QUE INCITEN A ""COMPORTAMIENTOS ANTISOCIALES"" O QUE APELEN ""AL MIEDO O LA SUPERSTICIÓN""."
Colombia,2020,234/20 CÁMARA,CÁMARA,ORDINARIA,"PROMUEVE LA ELIMINACIÓN DE LA VIOLENCIA DE GÉNERO. ESTABLECE NORMAS EN CONTRA DE LA VIOLENCIA POLÍTICA CONTRA MUJERES CANDIDATAS, ELECTAS O DESIGNADAS.",https://www.camara.gov.co/sites/default/files/2020-07/P.L.234-2020C%20%28LEY%20INTEGRAL%20DE%20LA%20MUJER%29.docx,2020-07-22,SÉPTIMA,14,"ALIANZA VERDE, COALICIÓN ALTERNATIVA SANTANDEREANA, PARTIDO SOCIAL DE UNIDAD NACIONAL, PARTIDO CONSERVADOR COLOMBIANO, CENTRO DEMOCRÁTICO",NO,NO,,CADUCADO,2021-02-05,NO,NO,NO,NO,NO,SI,SI,NO,NO,,Limita,Libertad de Expresión y Derechos políticos,NO,NO,NO,NO,Libertad electoral,Derechos de las mujeres,"EL PROYECTO BUSCA ESTABLECER MEDIDAS PARA PREVENIR, ERRADICAR Y SANCIONAR LA VIOLENCIA CONTRA LAS MUJERES EN LA VIDA POLÍTICA. SIN EMBARGO, ESTABLECE RESTRICCIONES AMPLIAS O AMBIGUAS QUE NO SUPERAN LA PRUEBA TRIPARTITA. POR EJEMPLO, SE CONSIDERA VIOLENCIA POLÍTICA EL ACTO DE ""DIFAMAR"" A UNA MUJER CON BASE EN ESTEREOTIPOS DE GÉNERO. TAMBIÉN SE CONSIDERA COMO VIOLENCIA POLÍTICA DIVULGAR INFORMACIÓN PERSONAL DE LAS MUJERES CON EL PROPÓSITO DE ATENTAR CONTRA SU INTIMIDAD."
Colombia,2020,259/20 CÁMARA,CÁMARA,ORDINARIA,"CASTIGA PENALMENTE A QUIENES AMENACEN A LOS PROFESIONALES DE LA SALUD, CON OCASIÓN AL CARGO O FUNCIÓN QUE DESEMPEÑE.",https://www.camara.gov.co/sites/default/files/2020-07/P.L.259-2020C%20%28AMENAZAS%20PROFESIONAL%20DE%20LA%20SALUD%29.docx,2020-07-23,PRIMERA,1,CENTRO DEMOCRÁTICO,SI,SI,LEY 599 DE 2000,CADUCADO,2020-09-07,NO,SI,NO,NO,NO,SI,SI,NO,NO,,Limita,"Discriminación, violencia y discursos de odio",SI,SI,SI,SI,Violencia,Dignidad,LA PROHIBICIÓN ESTÁ CLARAMENTE ESTABLECIDA EN EL PROYECTO Y ELLA ES NECESARIA Y PROPORCIONAL PARA LA PROTECCIÓN DE LA INTEGRIDAD DE LOS PROFESIONALES DE LA SALUD.
Colombia,2020,283/20 CÁMARA,CÁMARA,ORDINARIA,ESTABLECE LA OBLIGACIÓN PARA LAS PRODUCCIONES QUE SE EMITAN EN TELEVISIÓN ABIERTA Y SISTEMAS DE SUSCRIPCIÓN Y LOS PROGRAMAS DE PRODUCCIÓN NACIONAL DE INCORPORAR EL SISTEMA DE AUDIODESCRIPCIÓN PARA QUE PUEDAN SER ENTENDIDOS POR PERSONAS CON DISCAPACIDAD VISUAL.,https://www.camara.gov.co/sites/default/files/2020-07/P.L.283-2020C%20%28AUTODESCRIPCION%20EN%20COLOMBIA%29.docx,2020-07-27,SEXTA,1,CENTRO DEMOCRÁTICO,SI,NO,,CADUCADO,2020-09-08,NO,NO,NO,NO,NO,NO,NO,NO,NO,,Promueve,Libertad de Expresión y Derechos políticos,,,,,Libertad de expresión,,
Colombia,2020,325/20 CÁMARA,CÁMARA,ORDINARIA,"ESTABLECE COMO LEGISLACIÓN PERMANENTE UNA DE LAS DISPOSICIONES DICTADAS POR EL GOBIERNO NACIONAL EN EL MARCO DEL ESTADO DE EMERGENCIA POR LA PANDEMIA DEL COVID-19, EXIMIENDO DE IMPUESTO SOBRE LAS VENTAS A LOS SERVICIOS DE VOZ E INTERNET MÓVILES.",https://www.camara.gov.co/sites/default/files/2020-08/P.L.325-2020C%20%28INTERNET%20SIN%20IVA%29.docx,2020-08-05,TERCERA,40,"CAMBIO RADICAL, PARTIDO LIBERAL COLOMBIANO, PARTIDO CONSERVADOR COLOMBIANO, CENTRO DEMOCRÁTICO, PARTIDO SOCIAL DE UNIDAD NACIONAL, MIRA, ALIANZA VERDE",NO,SI,DECRETO LEY 540 DE 2020,VIGENTE,,SI,NO,NO,NO,NO,NO,NO,NO,NO,,Promueve,Acceso a internet e Infraestructura,,,,,Acceso a internet,,
Colombia,2020,346/20 CÁMARA,CÁMARA,ORDINARIA,"ESTABLECE LA PRESTACIÓN DEL SERVICIO DE INTERNET FIJO COMO UN SERVICIO PÚBLICO DOMICILIARIO. EN CONSECUENCIA, EL SERVICIO SEGUIRÍA EL RÉGIMEN DE LOS SERVICIOS PÚBLICOS DOMICILIARIOS, INCLUYENDO LAS REGLAS SOBRE DERECHOS DE LOS USUARIOS, FUNCIÓN SOCIAL Y CONTROL Y VIGILANCIA DEL ESTADO.",https://www.camara.gov.co/sites/default/files/2020-08/P.L.346-2020C%20%28INTERNET%20FIJO%20SERVICIO%20PUBLICO%20DOMICILIARIO%29.docx,2020-08-12,SEXTA,1,ALIANZA VERDE,NO,SI,LEY 142 DE 1994,CADUCADO,2021-06-20,NO,NO,NO,NO,NO,NO,NO,NO,NO,,Promueve,Acceso a internet e Infraestructura,,,,,Acceso a internet,,
Colombia,2020,368/20 CÁMARA,CÁMARA,ORDINARIA,ESTABLECE EL CÓDIGO DE ÉTICA DE LOS TRABAJADORES SOCIALES. EL CÓDIGO ESTABLECE OBLIGACIONES DE CONFIDENCIALIDAD PARA EL TRABAJADOR.,https://www.camara.gov.co/sites/default/files/2020-08/P.L.368-2020C%20%28CODIGO%20DE%20ETICA%20TRABAJADORES%20SOCIALES%29.doc,2020-08-19,SÉPTIMA,1,ALIANZA VERDE,NO,NO,,CADUCADO,2021-01-22,NO,NO,NO,NO,NO,SI,NO,NO,NO,,Limita,Privacidad y Derechos ARCO,SI,SI,SI,SI,Privacidad,,LA RESTRICCIÓN ESTÁ CLARAMENTE SEÑALADA EN EL PROYECTO Y ES NECESARIA PARA LA PROTECCIÓN DE LA PRIVACIDAD DE LOS SUJETOS DEL TRABAJO SOCIAL.
Colombia,2020,369/20 CÁMARA,CÁMARA,ORDINARIA,ESTABLECE EL DELITO DE APOLOGÍA AL NARCOTRÁFICO.,https://www.camara.gov.co/sites/default/files/2020-08/P.L.369-2020C%20%28APOLOG%C3%8DA%20AL%20NARCOTR%C3%81FICO%29.docx,2020-08-19,PRIMERA,1,PARTIDO LIBERAL COLOMBIANO,NO,SI,LEY 599 DE 2000,CADUCADO,2021-06-20,NO,SI,NO,NO,NO,SI,SI,NO,NO,,Limita,Seguridad nacional,NO,NO,NO,NO,Salud Pública,Salud Pública,"EL PROYECTO PROHÍBE LA DIFUSIÓN DE IDEAS QUE PROPICIEN, PROMUEVAN O JUSTIFIQUEN EL NARCOTRÁFICO. ESTA REDACCIÓN ES TAN AMPLIA QUE PODRÍA IMPACTAR, POR EJEMPLO, PRODUCCIONES AUDIOVISUALES QUE TRATEN SOBRE EL NARCOTRÁFICO, DADO QUE PODRÍA CONSIDERARSE QUE ""PROPICIAN"" EL DELITO. EN ESTE SENTIDO, LA PROHIBICIÓN ES DESPROPORCIONADA PARA LOS FINES DE PROTECCIÓN DE LA SEGURIDAD Y SALUD PÚBLICAS."
Colombia,2020,234/20 SENADO 409/20 CÁMARA,SENADO,ESTATUTARIA,EXPIDE EL CÓDIGO ELECTORAL COLOMBIANO,http://leyes.senado.gov.co/proyectos/images/documentos/Textos%20Radicados/proyectos%20de%20ley/2020%20-%202021/PL%20234-20%20Codigo%20Electoral%20Colombiano.pdf,2020-08-24,PRIMERA,3,,SI,SI,DECRETO LEY 2241 DE 1986,VIGENTE,,SI,NO,NO,NO,NO,SI,SI,NO,NO,SI,Limita,Libertad de Expresión y Derechos políticos,NO,NO,NO,NO,Libertad electoral,,"DESDE SU RADICACIÓN, EL PROYECTO A SUFRIDO BASTANTES CAMBIOS. VSRIAS MEDIDAS RESTRINGEN LA LIBERTAD DE EXPRESIÓN SIN SUPERAR LA PRUEBA TRIPARTITA. CASTIGA LAS EXPRESIONES CRÍTICAS A PARTIDOS Y MOVIMIENTOS POLÍTICOS, RESTRINGE EL DERECHO DE ACCEDER A INFORMACIÓN PÚBLICA DE LA REGISTRADURÍA, ESTABLECE NORMAS AMBIGUAS EN CONTRA DE LA VIOLENCIA POLÍTICA CONTRA LAS MUJERES."
Colombia,2020,424/20 CÁMARA,CÁMARA,ORDINARIA,IMPLEMENTA MEDIDAS EN EL SISTEMA EDUCATIVO PARA LA INCLUSIÓN DE LA POBLACIÓN CON LIMITACIONES AUDITIVDAS Y DE LENGUAJE.,https://www.camara.gov.co/sites/default/files/2020-09/P.L.424-2020C%20%28PERSONAS%20CON%20LIMITACIONES%20AUDITIVAS%29.docx,2020-09-23,SEXTA,1,ALIANZA VERDE,NO,SI,LEY 115 DE 1994,CADUCADO,2021-06-20,NO,NO,NO,NO,NO,NO,NO,NO,NO,,Promueve,Libertad de Expresión y Derechos políticos,,,,,Libertad de expresión,,
Colombia,2020,339/20 SENADO,Senado,ORDINARIA,"EL PROYECTO BUSCA ESTABLECER NUEVOS CIBERDELITOS. EL ARTÍCULO 4 CREA EL DELITO DE DIFUSIÓN NO CONSENTIDA DE IMÁGENES CON CONTENIDO SEXUAL, EL CUAL CASTIGA CON PENAS DE PRISIÓN A QUIEN DIVULGUE O REVELE IMÁGENES O GRABACIONES AUDIOVISUALES O IMÁGENES O VIDEOS GENERADOS ARTIFICIALMENTE. EL ARTÍCULO 5 ESTABLECE EL DELITO DE GROOMING, CON EL CUAL SE CASTIGA CON PENAS DE PRISIÓN A QUIEN SE HAGA PASAR POR OTRA PERSONA O MIENTA SOBRE SUS DATOS PERSONALES PARA OBTENER IMÁGENE O GRABACIONES AUDIOVISUALES DE LA ACTIVIDAD SEXUAL O CON CONTENIDO SEXUAL DE UN MENOR DE EDAD. EL ARTÍCULO 6 ESTABLECE EL DELITO DE CIBERACOSO, QUE CASTIGA CON MULTA A QUIEN SISTEMÁTICAMENTE DIFUNDA NOTICIAS FALSAS, IMÁGENES O GRABACIONES CON CONTENIDO SENSIBLE SIN CONSENTIMIENTO DE SU TITULAR. EL ARTÍCULO 9 ESTABLECE UN AGRAVANTE PARA EL DELITO DE EXTORSIÓN CUANDO SE AMENACE CON PUBLICAR, DIVULGAR O REVELAR IMÁGENES O GRABACIONES DE CONTENIDO SEXUAL DE LA VÍCTIMA. EL ARTÍCULO 12 ESTABLECE EL DELITO DE FALSEDAD PERSONAL USANDO MEDIOS TECNOLÓGICOS, EL CUAL CASTIGA CON PRISIÓN A QUIEN, VALIÉNDOSE DE MEDIOS TECNOLÓGICOS, CREE Y LUEGO DIFUNDA IMÁGENES O VIDEOS EN LOS QUE SE SIMULE EL ROSTRO DE OTRA PERSONA. EL ARTÍCULO 14 ESTABLECE QUE LA FISCALÍA GENERAL DE LA NACIÓN PODRÁ SOLICITAR EL BLOQUEO PREVENTIVO DE LOS DOMINIOS DE INTERNET, URL, CUENTAS Y USUARIOS CUANDO CREA QUE A TRAVÉS DE AQUELLOS CONTINUARÁ EL DESARROLLO DE ACTIVIDADES DELICTIVAS EN DETRIMENTO DE MENORES DE EDAD. EL BLOQUEO SERÁ DEFINITIVO CUANDO UNA DECISIÓN JUDICIAL ACREDITE LA COMISIÓN DEL DELITO. FINALMENTE, EL ARTÍCULO 15 MODIFICA EL CÓDIGO DE POLICÍA PARA ESTABLECER MEDIDAS CORRECTIVAS DE MULTA PARA QUIEN ACCEDA A UN SISTEMA INFORMÁTICO PARA IMPEDIR U OBSTACULIZAR EL NORMAL FUNCIONAMIENTO DE CLASES.",http://leyes.senado.gov.co/proyectos/images/documentos/Textos%20Radicados/proyectos%20de%20ley/2020%20-%202021/PL%20339-20%20cibercrimenes.pdf,2020-10-28,PRIMERA,4,MIRA,NO,SI,"LEY 599 DE 2000, LEY 906 DE 2004, LEY 1801 DE 2016",CADUCADO,2021-04-21,NO,SI,NO,NO,NO,SI,SI,SI,SI,,Limita,Derechos de los niños,NO,NO,NO,NO,DELITOS INFORMÁTICOS,,"LAS DISPOSICIONES DEL PROYECTO, SI BIEN BUSCAN UN OBJETIVO LEGÍTIMO, NO SUPERAN LOS DEMÁS ELEMENTOS DEL TEST TRIPARTITO. LA NORMA SOBRE DIFUSIÓN NO CONSENTIDA DE CONTENIDO SEXUAL ES DESPROPORCIONADA AL NO ESTABLECER EXCEPCIONES QUE JUSTIQUEN LA PUBLICACIÓN DEL MATERIAL. EL ARTÍCULO 6 NO CUMPLE CON EL REQUISITO DE LEGALIDAD AL ESTABLECER LA PROHIBICIÓN VAGA DE PUBLICAR ""CONTENIDO SENSIBLE"". EL ARTÍCULO 12 RECIBIÓ FUERTES CRÍTICAS POR PARTE DE LA COMUNIDAD DE CARICATURISTAS, QUIENES SOSTENÍAN QUE SE PODÍA ESTAR CRIMINALIZANDO SU ACTIVIDAD, LO QUE REFLEJA LOS PROBLEMAS DE LEGALIDAD Y PROPORCIONALIDAD DE LA MEDIDA PROPUESTA."
Colombia,2020,339/20 SENADO,SENADO,ORDINARIA,"EL PROYECTO BUSCA ESTABLECER NUEVOS CIBERDELITOS. EL ARTÍCULO 4 CREA EL DELITO DE DIFUSIÓN NO CONSENTIDA DE IMÁGENES CON CONTENIDO SEXUAL, EL CUAL CASTIGA CON PENAS DE PRISIÓN A QUIEN DIVULGUE O REVELE IMÁGENES O GRABACIONES AUDIOVISUALES O IMÁGENES O VIDEOS GENERADOS ARTIFICIALMENTE. EL ARTÍCULO 5 ESTABLECE EL DELITO DE GROOMING, CON EL CUAL SE CASTIGA CON PENAS DE PRISIÓN A QUIEN SE HAGA PASAR POR OTRA PERSONA O MIENTA SOBRE SUS DATOS PERSONALES PARA OBTENER IMÁGENE O GRABACIONES AUDIOVISUALES DE LA ACTIVIDAD SEXUAL O CON CONTENIDO SEXUAL DE UN MENOR DE EDAD. EL ARTÍCULO 6 ESTABLECE EL DELITO DE CIBERACOSO, QUE CASTIGA CON MULTA A QUIEN SISTEMÁTICAMENTE DIFUNDA NOTICIAS FALSAS, IMÁGENES O GRABACIONES CON CONTENIDO SENSIBLE SIN CONSENTIMIENTO DE SU TITULAR. EL ARTÍCULO 9 ESTABLECE UN AGRAVANTE PARA EL DELITO DE EXTORSIÓN CUANDO SE AMENACE CON PUBLICAR, DIVULGAR O REVELAR IMÁGENES O GRABACIONES DE CONTENIDO SEXUAL DE LA VÍCTIMA. EL ARTÍCULO 12 ESTABLECE EL DELITO DE FALSEDAD PERSONAL USANDO MEDIOS TECNOLÓGICOS, EL CUAL CASTIGA CON PRISIÓN A QUIEN, VALIÉNDOSE DE MEDIOS TECNOLÓGICOS, CREE Y LUEGO DIFUNDA IMÁGENES O VIDEOS EN LOS QUE SE SIMULE EL ROSTRO DE OTRA PERSONA. EL ARTÍCULO 14 ESTABLECE QUE LA FISCALÍA GENERAL DE LA NACIÓN PODRÁ SOLICITAR EL BLOQUEO PREVENTIVO DE LOS DOMINIOS DE INTERNET, URL, CUENTAS Y USUARIOS CUANDO CREA QUE A TRAVÉS DE AQUELLOS CONTINUARÁ EL DESARROLLO DE ACTIVIDADES DELICTIVAS EN DETRIMENTO DE MENORES DE EDAD. EL BLOQUEO SERÁ DEFINITIVO CUANDO UNA DECISIÓN JUDICIAL ACREDITE LA COMISIÓN DEL DELITO. FINALMENTE, EL ARTÍCULO 15 MODIFICA EL CÓDIGO DE POLICÍA PARA ESTABLECER MEDIDAS CORRECTIVAS DE MULTA PARA QUIEN ACCEDA A UN SISTEMA INFORMÁTICO PARA IMPEDIR U OBSTACULIZAR EL NORMAL FUNCIONAMIENTO DE CLASES.",http://leyes.senado.gov.co/proyectos/images/documentos/Textos%20Radicados/proyectos%20de%20ley/2020%20-%202021/PL%20339-20%20cibercrimenes.pdf,2020-10-28,PRIMERA,4,MIRA,NO,SI,"LEY 599 DE 2000, LEY 906 DE 2004, LEY 1801 DE 2016",CADUCADO,2021-04-21,NO,SI,NO,NO,NO,SI,SI,SI,SI,,Limita,Derechos de los niños,NO,NO,NO,NO,DELITOS INFORMÁTICOS,,"LAS DISPOSICIONES DEL PROYECTO, SI BIEN BUSCAN UN OBJETIVO LEGÍTIMO, NO SUPERAN LOS DEMÁS ELEMENTOS DEL TEST TRIPARTITO. LA NORMA SOBRE DIFUSIÓN NO CONSENTIDA DE CONTENIDO SEXUAL ES DESPROPORCIONADA AL NO ESTABLECER EXCEPCIONES QUE JUSTIQUEN LA PUBLICACIÓN DEL MATERIAL. EL ARTÍCULO 6 NO CUMPLE CON EL REQUISITO DE LEGALIDAD AL ESTABLECER LA PROHIBICIÓN VAGA DE PUBLICAR ""CONTENIDO SENSIBLE"". EL ARTÍCULO 12 RECIBIÓ FUERTES CRÍTICAS POR PARTE DE LA COMUNIDAD DE CARICATURISTAS, QUIENES SOSTENÍAN QUE SE PODÍA ESTAR CRIMINALIZANDO SU ACTIVIDAD, LO QUE REFLEJA LOS PROBLEMAS DE LEGALIDAD Y PROPORCIONALIDAD DE LA MEDIDA PROPUESTA."
Colombia,2020,476/20 CÁMARA,CÁMARA,ORDINARIA,DICTA MEDIDAS PARA LA ESTABILIZACIÓN ECONÓMICA DE LOS MEDIOS DE COMUNICACIÓN.,https://www.camara.gov.co/sites/default/files/2020-12/P.L.476-2020C%20%28INCENTIVOS%20ECONOMICOS%20MEDIOS%20DE%20COMUNICACION%29.docx,2020-12-01,TERCERA,30,CAMBIO RADICAL,NO,NO,,CADUCADO,2021-06-20,NO,NO,NO,NO,NO,NO,NO,NO,NO,,Promueve,Libertad de Expresión y Derechos políticos,,,,,Libertad de expresión,,
Colombia,2020,483/20 CÁMARA,CÁMARA,ORDINARIA,"ADICIONA UN ARTÍCULO AL CÓDIGO PENAL PARA CASTIGAR EL ACOSO SEXUAL EN EL ESPACIO PÚBLICO. EL ARTÍCULO CASTIGA A QUIEN ""SIN MEDIAR CONSENTIMIENTO, ACOSE, ASEDIE FÍSICA O VERBALMENTE, REALICE EXHIBICIONISMO, TOCAMIENTOS O FILMACIONES CON CONNOTACIÓN SEXUAL INEQUÍVOCA O CONTENIDO SEXUAL EXPLÍCITO, CONTRA UNA PERSONA"". ESTABLECE PENAS DE UNO A TRES AÑOS DE PRISIÓN.",https://www.camara.gov.co/sites/default/files/2020-12/P.L.483-2020C%20%28ACOSO%20SEXUAL%20EN%20ESPACIO%20PUBLICO%29.docx,2020-12-05,PRIMERA,5,"ALIANZA VERDE, PARTIDO LIBERAL COLOMBIANO, CAMBIO RADICAL, PARTIDO SOCIAL DE UNIDAD NACIONAL, CENTRO DEMOCRÁTICO",SI,SI,LEY 599 DE 2000,VIGENTE,,NO,SI,NO,NO,NO,SI,NO,NO,NO,,Limita,"Discriminación, violencia y discursos de odio",NO,SI,NO,NO,Violencia de género,DIGNIDAD,"EL PROYECTO DE LEY CREA UN ARTÍCULO PARA PROHIBIR EL ACOSO, PERO NO DEFINE QUÉ CONSTITUYE ACOSO. SI BIEN EL PROYECTO BUSCA EL OBJETIVO LEGÍTIMO DE EVITAR LA VIOLENCIA DE GÉNERO QUE SE DA EN ESPACIOS PÚBLICOS, EL PROYECTO UTILIZA EXPRESIONES AMPLIA Y VAGAS QUE NO CUMPLEN CON EL PRINCIPIO DE LEGALIDAD."
